指数代码,指数名称,发布日期,收盘指数,成交量,涨跌幅,换手率,市盈率,市净率,均价,成交额占比,流通市值,平均流通市值,股息率
801115,照明设备Ⅱ,2026-01-06,3907.7,1.3,1.05,3.32,46.83,2.06,15.76,0.03,232.19,19.35,2.19
801101,计算机设备,2026-01-06,3207.0,21.11,1.63,7.36,46.55,4.06,34.65,1.91,7193.21,85.63,1.11
801093,汽车零部件,2026-01-06,8750.66,61.05,1.21,8.13,30.24,2.86,30.7,4.11,13535.82,57.36,1.3
801092,汽车服务,2026-01-06,517.1,2.19,4.06,4.75,54.74,1.91,7.72,0.07,288.94,28.89,0.72
801102,通信设备,2026-01-06,6911.08,32.82,-1.17,10.34,61.93,7.7,60.07,5.41,17419.46,204.93,0.4
801733,其他电源设备Ⅱ,2026-01-06,38849.89,8.49,1.5,5.7,66.45,3.31,47.72,0.76,2657.63,91.64,0.43
801735,光伏设备,2026-01-06,6979.85,26.4,1.95,6.52,46.95,3.19,35.33,2.22,9338.65,145.92,0.73
801116,家电零部件Ⅱ,2026-01-06,8445.22,7.74,0.97,8.27,47.51,4.66,21.06,1.04,2086.02,69.53,0.54
801043,冶钢原料,2026-01-06,3768.43,7.29,3.91,7.83,58.42,2.15,12.53,0.26,701.76,77.97,1.07
801095,乘用车,2026-01-06,19310.65,7.11,2.08,4.17,27.01,2.27,37.5,0.64,4805.37,600.67,1.3
801151,化学制药,2026-01-06,13247.7,21.05,0.32,3.64,47.24,3.53,26.15,1.43,11062.94,73.75,0.81
801083,元件,2026-01-06,14103.82,15.07,-0.47,7.34,59.08,6.55,47.36,2.48,9646.36,169.23,0.59
801082,其他电子Ⅱ,2026-01-06,16566.18,6.26,1.72,7.39,84.82,6.21,42.3,0.97,2144.57,64.99,0.32
801078,自动化设备,2026-01-06,17281.88,9.55,-0.06,5.3,63.17,5.06,45.46,1.36,6141.12,78.73,0.43
801077,工程机械,2026-01-06,25706.82,7.61,1.43,2.8,22.64,2.46,28.11,0.48,4307.01,153.82,1.97
801076,轨交设备Ⅱ,2026-01-06,6364.65,7.2,2.08,3.48,19.26,1.39,16.25,0.23,1621.3,52.3,2.74
801074,专用设备,2026-01-06,12196.53,35.23,0.69,7.21,42.72,3.39,26.81,2.31,7510.58,42.43,0.86
801072,通用设备,2026-01-06,7653.57,64.55,0.96,12.37,58.02,3.76,32.06,4.43,8808.99,40.59,0.58
801056,能源金属,2026-01-06,22760.55,7.19,4.37,8.21,53.61,3.29,52.26,1.25,4286.94,329.76,0.51
801055,工业金属,2026-01-06,3781.38,60.54,5.02,6.96,23.51,3.56,17.75,3.43,15684.07,261.4,1.4
801054,小金属,2026-01-06,32395.01,12.29,4.36,10.1,58.34,4.73,34.26,1.64,4171.4,173.81,0.53
801053,贵金属,2026-01-06,25246.82,8.63,1.74,7.64,30.84,4.49,24.58,0.62,2728.83,248.08,0.9
801051,金属新材料,2026-01-06,9987.25,5.92,1.03,7.07,62.74,4.23,36.89,0.57,1743.58,58.12,0.61
801045,特钢Ⅱ,2026-01-06,4862.36,4.71,1.38,5.02,22.68,1.67,18.08,0.15,825.95,68.83,2.02
801096,商用车,2026-01-06,9431.43,4.59,0.5,3.67,34.12,3.75,14.61,0.23,1749.81,134.6,1.39
801111,白色家电,2026-01-06,19262.44,2.89,0.26,1.87,10.94,2.21,22.62,0.31,6538.33,653.83,5.51
801011,林业Ⅱ,2026-01-06,3248.75,4.35,-4.31,22.71,6041.55,10.81,13.48,0.25,263.0,65.75,0.01
801017,养殖业,2026-01-06,3238.03,6.38,1.73,2.53,16.95,2.66,13.29,0.26,3284.74,142.81,2.32
801036,塑料,2026-01-06,4683.68,18.18,1.11,9.64,57.19,3.21,27.53,1.1,3084.53,43.44,0.52
801034,化学制品,2026-01-06,7035.05,25.65,2.75,5.49,30.11,2.45,22.64,1.94,8769.28,51.58,1.04
801033,化学原料,2026-01-06,3315.08,23.11,5.12,6.47,28.4,1.73,12.02,0.89,3457.63,60.66,1.8
801018,动物保健Ⅱ,2026-01-06,5145.57,1.35,0.62,3.39,47.61,2.36,14.26,0.06,435.58,39.6,0.85
801019,农业综合Ⅱ,2026-01-06,1413.81,0.32,1.53,2.95,46.41,1.62,5.38,0.01,58.92,29.46,2.96
801081,半导体,2026-01-06,7422.73,28.14,2.1,6.0,107.21,7.06,98.57,8.64,34860.06,206.27,0.16
801015,渔业,2026-01-06,857.45,2.03,1.24,7.43,147.4,2.53,6.5,0.04,123.46,20.58,0.14
801016,种植业,2026-01-06,2717.56,6.62,1.47,6.27,55.79,2.76,9.04,0.2,843.11,42.16,1.07
801037,橡胶,2026-01-06,5009.62,1.76,0.86,4.0,57.25,2.78,22.32,0.13,539.59,31.74,0.74
801014,饲料,2026-01-06,4525.76,3.39,0.56,3.52,24.4,2.55,18.44,0.12,1071.9,63.05,1.32
801012,农产品加工,2026-01-06,2460.85,2.92,1.01,4.07,37.29,2.21,13.25,0.13,816.66,37.12,1.04
801038,农化制品,2026-01-06,5808.83,17.41,4.1,5.02,26.04,2.35,17.7,1.03,4792.79,82.63,1.37
801032,化学纤维,2026-01-06,5016.05,10.21,2.92,8.36,39.88,1.98,15.63,0.31,1055.54,40.6,0.86
801018,动物保健Ⅱ,2026-01-07,5154.5,1.16,0.17,2.91,47.69,2.36,14.43,0.05,436.34,39.67,0.85
801015,渔业,2026-01-07,894.72,4.65,4.35,17.01,153.81,2.64,6.82,0.09,128.82,21.47,0.13
801016,种植业,2026-01-07,2726.4,6.43,0.33,6.09,55.85,2.77,9.04,0.18,846.63,42.33,1.07
801017,养殖业,2026-01-07,3204.12,5.21,-1.05,2.06,16.78,2.64,13.17,0.22,3250.75,141.34,2.34
801019,农业综合Ⅱ,2026-01-07,1405.99,0.26,-0.55,2.42,46.15,1.61,5.35,0.01,58.59,29.3,2.98
801039,非金属材料Ⅱ,2026-01-07,5066.68,0.82,1.5,7.25,40.75,3.6,36.74,0.12,374.22,53.46,0.52
801038,农化制品,2026-01-07,5782.77,14.56,-0.45,4.2,25.92,2.34,17.57,0.79,4771.29,82.26,1.37
801034,化学制品,2026-01-07,7042.58,25.67,0.11,5.5,30.14,2.45,22.81,1.82,8779.04,51.64,1.04
801014,饲料,2026-01-07,4481.24,3.44,-0.98,3.57,24.14,2.52,18.32,0.12,1061.36,62.43,1.34
801036,塑料,2026-01-07,4763.58,16.33,1.71,8.66,58.2,3.26,27.91,1.09,3137.16,44.19,0.51
801037,橡胶,2026-01-07,5145.05,1.71,2.7,3.9,58.84,2.86,22.88,0.13,554.18,32.6,0.72
801033,化学原料,2026-01-07,3310.14,21.22,-0.15,5.94,28.32,1.73,12.04,0.79,3452.47,60.57,1.8
801084,光学光电子,2026-01-07,1728.63,49.85,-0.93,5.59,54.07,2.29,29.88,2.07,7111.12,77.29,0.62
801085,消费电子,2026-01-07,10325.08,28.94,-0.94,7.56,40.37,4.81,41.5,3.93,12780.69,142.01,0.6
801077,工程机械,2026-01-07,25777.05,7.37,0.27,2.71,22.67,2.46,28.61,0.48,4318.78,154.24,1.97
801045,特钢Ⅱ,2026-01-07,4884.99,5.04,0.47,5.38,22.75,1.67,18.36,0.16,829.79,69.15,2.01
801051,金属新材料,2026-01-07,10196.4,8.5,2.09,10.16,64.05,4.32,37.64,0.85,1780.09,59.34,0.6
801053,贵金属,2026-01-07,25063.33,8.07,-0.73,7.14,30.62,4.46,24.33,0.57,2708.99,246.27,0.91
801054,小金属,2026-01-07,33326.44,15.64,2.88,12.85,60.04,4.87,34.99,2.18,4291.34,178.81,0.51
801055,工业金属,2026-01-07,3753.01,57.87,-0.75,6.66,23.33,3.54,17.7,3.26,15566.41,259.44,1.41
801072,通用设备,2026-01-07,7681.37,57.99,0.36,11.12,58.23,3.77,32.3,4.11,8840.98,40.74,0.58
801078,自动化设备,2026-01-07,17388.67,9.61,0.62,5.33,63.54,5.09,46.21,1.43,6179.07,79.22,0.43
801081,半导体,2026-01-07,7584.41,33.73,2.18,7.19,109.52,7.21,101.37,10.19,35619.39,210.77,0.15
801082,其他电子Ⅱ,2026-01-07,16853.36,7.55,1.73,8.92,86.44,6.33,43.02,1.1,2181.74,66.11,0.31
801083,元件,2026-01-07,14146.95,17.15,0.31,8.36,59.27,6.57,48.02,2.52,9675.86,169.75,0.58
801012,农产品加工,2026-01-07,2444.32,2.65,-0.67,3.68,37.04,2.2,13.19,0.11,811.17,36.87,1.05
801114,厨卫电器,2026-01-07,10157.85,1.23,0.14,5.59,19.17,1.94,14.41,0.06,262.57,29.17,3.56
801125,白酒Ⅱ,2026-01-07,44394.95,1.34,-0.47,1.6,18.78,4.49,119.2,0.43,11906.33,595.32,4.38
801043,冶钢原料,2026-01-07,3795.34,7.63,0.71,8.2,58.84,2.16,12.67,0.23,706.77,78.53,1.06
801076,轨交设备Ⅱ,2026-01-07,6332.67,6.97,-0.5,3.37,19.18,1.39,16.23,0.22,1613.15,52.04,2.75
801032,化学纤维,2026-01-07,5043.01,9.87,0.54,8.08,40.08,1.99,15.66,0.3,1061.21,40.82,0.86
801056,能源金属,2026-01-07,23114.15,6.83,1.55,7.81,54.44,3.34,52.7,1.18,4353.54,334.89,0.5
801742,航空装备Ⅱ,2026-01-07,11071.52,13.74,-0.5,7.65,90.22,4.17,37.76,1.71,5795.64,125.99,0.41
801093,汽车零部件,2026-01-07,8739.9,70.72,-0.12,9.42,30.19,2.86,30.67,4.19,13519.61,57.29,1.31
801011,林业Ⅱ,2026-01-07,3467.18,4.85,6.72,25.33,6447.76,11.54,13.64,0.28,280.69,70.17,0.01
801116,家电零部件Ⅱ,2026-01-07,8345.38,9.14,-1.18,9.77,46.96,4.6,20.95,1.08,2061.36,68.71,0.55
801103,IT服务Ⅱ,2026-01-07,5749.51,33.65,-0.79,6.15,126.26,4.12,27.61,2.39,9046.53,76.02,0.29
801115,照明设备Ⅱ,2026-01-07,3900.81,0.97,-0.18,2.49,46.72,2.05,16.01,0.03,231.78,19.32,2.2
801095,乘用车,2026-01-07,19072.95,6.64,-1.23,3.89,26.66,2.25,37.48,0.7,4750.94,593.87,1.31
801096,商用车,2026-01-07,9445.73,3.95,0.15,3.16,34.17,3.76,14.57,0.26,1752.46,134.8,1.39
801111,白色家电,2026-01-07,19267.51,2.39,0.03,1.55,10.94,2.21,22.5,0.28,6540.05,654.01,5.51
801101,计算机设备,2026-01-07,3196.42,19.15,-0.33,6.68,46.42,4.05,34.77,1.68,7169.48,85.35,1.11
801104,软件开发,2026-01-07,7492.82,29.58,-1.13,6.29,137.38,5.53,41.58,3.06,11426.41,86.56,0.29
801112,黑色家电,2026-01-07,2253.03,3.29,-1.11,4.07,27.98,2.58,24.68,0.15,951.02,95.1,1.14
801113,小家电,2026-01-07,5351.88,1.27,-1.49,3.55,26.99,3.31,31.45,0.13,892.62,44.63,1.22
801131,纺织制造,2026-01-07,1983.31,6.48,-0.7,6.82,24.81,1.84,14.71,0.31,825.03,26.61,2.2
801044,普钢,2026-01-07,2570.54,27.47,0.61,4.49,33.22,0.95,4.08,0.35,2073.01,90.13,0.98
801092,汽车服务,2026-01-07,515.25,1.93,-0.36,4.17,54.62,1.91,7.7,0.06,287.9,28.79,0.72
801102,通信设备,2026-01-07,7011.32,29.7,1.45,9.35,62.9,7.82,61.39,5.1,17671.35,207.9,0.39
801074,专用设备,2026-01-07,12319.61,38.8,1.01,7.94,43.1,3.42,27.13,2.51,7586.38,42.86,0.85
801126,非白酒,2026-01-07,3908.84,1.37,-0.35,2.65,27.95,2.84,16.83,0.07,787.42,49.21,2.21
801127,饮料乳品,2026-01-07,7999.94,3.67,-0.51,2.86,25.55,3.48,25.3,0.22,2823.9,108.61,4.36
801128,休闲食品,2026-01-07,2047.92,2.32,0.11,5.5,37.19,3.16,29.02,0.14,803.35,34.93,2.17
801129,调味发酵品Ⅱ,2026-01-07,7087.57,2.14,0.11,2.81,29.5,3.67,18.74,0.12,1320.25,94.3,2.29
801132,服装家纺,2026-01-07,1584.97,8.96,-0.58,4.87,29.37,1.86,13.77,0.33,1372.03,23.25,2.08
801133,饰品,2026-01-07,1593.86,2.07,-0.92,3.42,30.35,2.23,13.61,0.07,493.43,32.9,2.35
801141,包装印刷,2026-01-07,3193.13,13.68,0.45,8.67,40.0,2.67,13.68,0.64,1398.2,34.1,1.28
801142,家居用品,2026-01-07,1955.55,6.08,-0.39,5.16,27.85,2.23,22.45,0.32,1713.32,23.47,2.05
801143,造纸,2026-01-07,2449.22,5.72,-0.62,3.75,31.54,1.34,10.32,0.14,888.99,40.41,1.47
801145,文娱用品,2026-01-07,1915.98,1.84,0.02,5.28,45.97,3.36,21.68,0.11,489.23,22.24,0.99
801151,化学制药,2026-01-07,13400.11,19.41,1.15,3.36,47.82,3.57,26.53,1.44,11190.22,74.6,0.8
801086,电子化学品Ⅱ,2026-01-07,8736.08,16.26,8.46,16.82,82.46,4.88,50.64,1.85,2901.4,85.34,0.38
801117,其他家电Ⅱ,2026-01-07,755.91,0.89,-2.77,8.25,46.96,1.69,13.07,0.05,80.45,26.82,0.81
801782,国有大型银行Ⅱ,2026-01-07,1967.87,12.48,-0.84,1.18,7.61,0.63,7.07,0.35,7494.19,1249.03,5.41
801153,医疗器械,2026-01-07,6707.63,11.82,-0.41,4.77,40.91,2.83,37.37,1.27,6669.4,52.51,1.11
801152,生物制品,2026-01-07,6339.65,4.1,0.68,2.08,47.45,2.4,33.88,0.41,3808.59,74.68,1.03
801206,互联网电商,2026-01-07,11755.62,2.64,-0.55,2.91,41.47,2.88,19.88,0.12,702.45,39.03,0.54
801194,保险Ⅱ,2026-01-07,1642.85,3.01,-0.48,1.81,9.04,1.47,52.75,0.56,9707.18,1941.44,3.16
801156,医疗服务,2026-01-07,6817.85,12.34,1.81,5.29,33.74,3.42,33.78,1.12,5424.67,106.37,0.86
801951,煤炭开采,2026-01-07,3241.26,29.03,2.34,6.01,17.4,1.35,10.25,0.71,4235.87,141.2,3.37
801736,风电设备,2026-01-07,2847.71,13.52,2.22,9.52,47.22,2.2,36.15,1.16,2418.82,83.41,0.59
801161,电力,2026-01-07,3220.7,37.61,0.17,3.04,19.25,1.58,8.24,1.07,9725.31,95.35,2.13
801163,燃气Ⅱ,2026-01-07,3298.83,5.61,-0.26,5.14,24.27,2.04,13.22,0.25,1059.97,36.55,2.12
801178,物流,2026-01-07,4672.61,8.34,-0.72,3.39,18.23,1.25,12.33,0.3,2779.85,59.15,2.35
801181,房地产开发,2026-01-07,2603.36,43.04,0.12,4.35,62.51,0.81,6.48,1.13,4963.21,55.77,0.69
801183,房地产服务,2026-01-07,941.32,3.36,-0.91,5.26,40.56,1.64,9.29,0.05,258.3,23.48,0.8
801203,一般零售,2026-01-07,3729.54,32.12,-0.25,7.85,59.72,1.76,10.5,0.94,2629.91,45.34,1.04
801204,专业连锁Ⅱ,2026-01-07,4733.6,1.39,-1.76,4.94,75.9,3.5,15.42,0.07,341.83,48.83,1.09
801735,光伏设备,2026-01-07,7027.81,24.96,0.69,6.16,47.28,3.21,35.71,2.16,9402.82,146.92,0.73
801207,旅游零售Ⅱ,2026-01-07,10950.79,0.69,3.11,7.59,56.47,3.45,93.41,0.26,851.74,851.74,1.39
801193,证券Ⅱ,2026-01-07,7243.08,43.22,-1.53,3.23,18.63,1.45,12.55,2.33,17940.49,358.81,1.13
801218,专业服务,2026-01-07,6191.55,4.56,-0.34,7.0,29.02,2.67,24.39,0.29,950.94,31.7,1.2
801191,多元金融,2026-01-07,1347.41,12.8,-0.56,4.93,30.8,1.46,11.02,0.49,1821.31,67.46,1.39
801216,体育Ⅱ,2026-01-07,1833.87,0.26,-0.34,3.17,596.37,3.5,12.24,0.01,79.86,39.93,0.17
801737,电池,2026-01-07,24450.63,35.02,-0.45,8.22,38.15,3.87,42.48,4.1,19695.47,207.32,0.78
801219,酒店餐饮,2026-01-07,1964.19,1.71,3.12,5.7,45.48,1.99,13.9,0.09,336.35,37.37,1.14
801713,装修建材,2026-01-07,5265.73,6.17,-0.59,4.81,40.63,2.07,15.87,0.25,1442.27,41.21,3.82
801223,通信服务,2026-01-07,2343.08,14.23,0.33,3.69,26.95,1.93,22.04,0.97,4041.0,103.62,2.14
801231,综合Ⅱ,2026-01-07,4283.22,5.75,3.86,5.84,60.52,2.68,9.58,0.25,858.29,57.22,0.23
801711,水泥,2026-01-07,5085.17,5.79,0.44,4.31,20.4,0.83,9.68,0.21,1289.64,61.41,2.67
801179,铁路公路,2026-01-07,1609.84,11.09,-0.99,2.84,16.8,0.95,8.87,0.28,2188.59,66.32,3.01
801724,专业工程,2026-01-07,1975.8,14.44,1.77,5.93,20.45,1.21,19.34,0.57,1780.26,45.65,1.54
801731,电机Ⅱ,2026-01-07,16742.66,5.87,-0.39,8.25,68.89,4.42,32.67,0.56,1526.39,61.06,0.5
801721,房屋建设Ⅱ,2026-01-07,3265.4,4.88,-0.15,2.7,7.13,0.51,9.67,0.1,849.29,106.16,3.25
801722,装修装饰Ⅱ,2026-01-07,4645.93,4.59,0.03,4.54,83.32,2.49,10.75,0.2,588.45,25.58,0.72
801723,基础建设,2026-01-07,2353.65,15.5,0.52,2.63,10.15,0.64,9.52,0.45,3149.61,71.58,2.49
801726,工程咨询服务Ⅱ,2026-01-07,2220.03,4.52,-0.32,6.1,37.38,1.96,19.97,0.27,986.14,24.05,0.86
801733,其他电源设备Ⅱ,2026-01-07,40157.77,12.43,3.37,8.35,68.71,3.43,49.08,1.07,2747.1,94.73,0.42
801712,玻璃玻纤,2026-01-07,11725.7,7.69,-0.21,7.3,35.3,2.21,12.55,0.39,1182.44,78.83,1.06
801972,环保设备Ⅱ,2026-01-07,2031.72,3.53,0.5,5.46,44.32,2.21,16.6,0.18,764.66,28.32,1.06
801124,食品加工,2026-01-07,14258.64,2.94,-0.64,3.46,27.67,2.25,18.21,0.12,1081.55,43.26,2.82
801743,地面兵装Ⅱ,2026-01-07,21508.99,3.11,1.23,6.8,151.98,4.2,35.17,0.29,895.9,74.66,0.18
801744,航海装备Ⅱ,2026-01-07,3071.11,3.93,-1.86,4.58,40.86,2.09,22.7,0.27,2280.0,253.33,0.24
801745,军工电子Ⅱ,2026-01-07,7675.17,40.13,1.31,20.8,143.43,5.33,45.55,4.24,6085.71,96.6,0.26
801764,游戏Ⅱ,2026-01-07,3745.68,13.65,-0.28,5.26,40.85,4.26,34.56,0.83,4289.98,165.0,0.77
801765,广告营销,2026-01-07,3072.64,25.18,1.16,10.02,51.85,4.98,13.71,1.22,2356.43,87.28,1.63
801766,影视院线,2026-01-07,1368.84,9.25,0.43,6.98,91.36,3.35,11.89,0.32,1174.95,61.84,0.26
801767,数字媒体,2026-01-07,1941.95,2.86,-0.51,8.46,103.05,3.32,22.77,0.26,668.42,47.74,0.49
801769,出版,2026-01-07,1601.62,3.79,-0.78,3.86,21.99,1.69,12.63,0.17,913.15,31.49,2.18
801995,电视广播Ⅱ,2026-01-07,1286.11,8.93,1.13,7.66,66.91,1.36,12.7,0.27,830.22,59.3,1.16
801783,股份制银行Ⅱ,2026-01-07,4625.2,10.03,-1.04,1.04,6.14,0.5,12.38,0.41,10911.97,1212.44,4.85
801784,城商行Ⅱ,2026-01-07,1017.79,9.13,-0.05,1.34,5.68,0.52,9.32,0.36,6178.57,363.45,4.49
801785,农商行Ⅱ,2026-01-07,802.06,2.91,-0.53,1.08,6.03,0.58,5.42,0.06,1531.69,153.17,4.89
801881,摩托车及其他,2026-01-07,3801.56,1.58,0.4,2.51,35.37,3.9,51.78,0.12,1162.63,77.51,1.18
801202,贸易Ⅱ,2026-01-07,4898.11,2.26,-0.48,3.77,30.06,1.61,8.8,0.07,467.25,35.94,1.44
801155,中药Ⅱ,2026-01-07,6357.28,10.0,-0.55,2.6,27.15,2.28,18.01,0.45,4328.42,64.6,2.31
801992,航运港口,2026-01-07,3023.53,12.78,-0.47,3.02,11.54,1.2,7.87,0.34,2528.62,74.37,4.38
801983,医疗美容,2026-01-07,1417.45,0.14,-0.76,1.49,43.54,4.71,64.46,0.02,288.99,96.33,2.29
801961,油气开采Ⅱ,2026-01-07,2391.72,7.4,-2.99,6.95,13.02,1.5,10.65,0.2,880.72,220.18,2.81
801962,油服工程,2026-01-07,2266.62,6.96,-1.74,6.31,22.32,1.55,9.31,0.15,602.51,46.35,1.73
801963,炼化及贸易,2026-01-07,3009.26,10.71,-1.44,2.35,22.99,1.33,11.61,0.4,3856.1,128.54,2.71
801981,个护用品,2026-01-07,1587.37,0.61,-1.38,3.17,34.83,2.5,24.15,0.04,316.06,26.34,1.37
801982,化妆品,2026-01-07,7118.52,1.32,-0.95,4.86,37.6,3.16,25.14,0.09,515.1,36.79,1.22
801971,环境治理,2026-01-07,1982.1,16.63,0.11,4.1,27.37,1.61,15.06,0.69,3206.11,30.25,1.27
801991,航空机场,2026-01-07,3373.17,10.21,-0.3,2.6,67.51,3.07,16.51,0.2,2424.37,202.03,0.62
801993,旅游及景区,2026-01-07,2514.58,4.83,0.95,5.79,55.36,3.15,15.26,0.2,781.75,33.99,0.95
801154,医药商业,2026-01-07,5452.34,8.24,0.09,6.88,21.34,1.46,16.34,0.41,1354.15,42.32,1.83
801952,焦炭Ⅱ,2026-01-07,1508.34,8.25,4.09,11.16,,1.52,4.24,0.14,323.87,46.27,0.47
801741,航天装备Ⅱ,2026-01-07,39102.61,11.26,-2.6,28.4,628.13,7.03,58.16,1.89,1616.92,202.11,0.1
801738,电网设备,2026-01-07,5749.04,46.01,1.88,9.2,33.33,3.05,20.76,2.52,8640.49,70.25,1.11
801994,教育,2026-01-07,2426.92,6.75,-0.96,6.71,104.24,4.72,13.52,0.18,627.06,39.19,0.39
801154,医药商业,2026-01-08,5508.8,9.23,1.04,7.72,21.54,1.47,16.55,0.51,1368.17,42.76,1.81
801742,航空装备Ⅱ,2026-01-08,11512.59,20.04,3.98,11.11,93.5,4.35,39.38,2.43,6068.12,131.92,0.39
801011,林业Ⅱ,2026-01-08,3412.08,4.24,-1.59,22.14,6345.29,11.36,13.65,0.26,276.23,69.06,0.01
801995,电视广播Ⅱ,2026-01-08,1324.27,7.78,2.97,6.67,68.93,1.4,12.92,0.25,854.85,61.06,1.12
801994,教育,2026-01-08,2477.19,9.49,2.07,9.43,106.4,4.82,13.7,0.23,640.05,40.0,0.38
801991,航空机场,2026-01-08,3365.41,8.52,-0.23,2.17,67.35,3.07,16.53,0.18,2418.79,201.57,0.62
801219,酒店餐饮,2026-01-08,1965.56,1.16,0.07,3.88,45.5,1.99,13.9,0.05,336.59,37.4,1.14
801972,环保设备Ⅱ,2026-01-08,2031.59,2.85,-0.01,4.4,44.29,2.21,16.71,0.15,764.61,28.32,1.06
801983,医疗美容,2026-01-08,1424.03,0.2,0.46,2.03,43.74,4.74,64.83,0.03,290.33,96.78,2.28
801971,环境治理,2026-01-08,1993.76,17.02,0.59,4.19,27.48,1.62,15.12,0.71,3227.28,30.45,1.26
801155,中药Ⅱ,2026-01-08,6377.44,11.24,0.32,2.92,27.23,2.29,18.1,0.46,4342.15,64.81,2.3
801963,炼化及贸易,2026-01-08,2995.1,8.28,-0.47,1.82,22.89,1.33,11.62,0.33,3839.21,127.97,2.72
801981,个护用品,2026-01-08,1593.81,0.49,0.41,2.54,34.95,2.5,24.33,0.03,317.35,26.45,1.36
801993,旅游及景区,2026-01-08,2505.47,3.86,-0.36,4.63,55.16,3.14,15.14,0.16,778.92,33.87,0.95
801962,油服工程,2026-01-08,2304.96,6.36,1.69,5.77,22.7,1.57,9.43,0.14,612.7,47.13,1.7
801961,油气开采Ⅱ,2026-01-08,2378.68,4.47,-0.54,4.2,12.95,1.49,10.6,0.1,875.92,218.98,2.82
801783,股份制银行Ⅱ,2026-01-08,4567.64,9.81,-1.24,1.02,6.07,0.49,12.23,0.44,10776.19,1197.36,4.91
801881,摩托车及其他,2026-01-08,3802.17,1.5,0.02,2.39,35.4,3.9,51.62,0.11,1162.81,77.52,1.18
801785,农商行Ⅱ,2026-01-08,800.32,3.2,-0.22,1.19,6.01,0.57,5.39,0.07,1528.37,152.84,4.9
801784,城商行Ⅱ,2026-01-08,1008.68,7.53,-0.9,1.1,5.63,0.52,9.22,0.28,6123.25,360.19,4.53
801992,航运港口,2026-01-08,3044.95,14.23,0.71,3.37,11.62,1.21,7.89,0.4,2546.53,74.9,4.35
801782,国有大型银行Ⅱ,2026-01-08,1957.66,12.15,-0.52,1.15,7.57,0.63,7.04,0.34,7455.31,1242.55,5.02
801769,出版,2026-01-08,1625.6,4.2,1.5,4.27,22.28,1.71,12.87,0.23,926.82,31.96,2.15
801767,数字媒体,2026-01-08,1974.22,2.76,1.66,8.18,104.74,3.37,23.23,0.27,679.52,48.54,0.48
801766,影视院线,2026-01-08,1387.17,9.69,1.34,7.32,92.58,3.39,12.14,0.35,1190.69,62.67,0.26
801765,广告营销,2026-01-08,3168.16,27.7,3.11,11.02,53.39,5.13,14.02,1.43,2429.69,89.99,1.58
801764,游戏Ⅱ,2026-01-08,3803.18,13.64,1.54,5.25,41.48,4.32,34.7,0.86,4356.18,167.55,0.76
801745,军工电子Ⅱ,2026-01-08,7950.46,41.1,3.59,21.3,148.58,5.52,47.42,4.56,6305.01,100.08,0.25
801744,航海装备Ⅱ,2026-01-08,3234.53,9.68,5.32,11.28,43.03,2.2,24.3,0.72,2401.32,266.81,0.23
801982,化妆品,2026-01-08,7153.29,1.15,0.49,4.25,37.77,3.18,25.33,0.09,517.61,36.97,1.21
801738,电网设备,2026-01-08,5776.62,48.24,0.48,9.65,33.49,3.06,20.89,2.52,8682.45,70.59,1.11
801193,证券Ⅱ,2026-01-08,7045.3,42.5,-2.73,3.18,18.12,1.41,12.25,2.34,17453.56,349.07,1.18
801156,医疗服务,2026-01-08,6892.6,12.14,1.1,5.21,34.03,3.45,34.4,1.02,5484.15,107.53,0.85
801218,专业服务,2026-01-08,6274.33,4.32,1.34,6.64,29.44,2.71,24.56,0.29,963.66,32.12,1.19
801231,综合Ⅱ,2026-01-08,4334.17,4.9,1.19,4.98,61.24,2.71,9.64,0.24,868.5,57.9,0.23
801711,水泥,2026-01-08,5132.45,7.23,0.93,5.38,20.59,0.84,9.77,0.23,1301.63,61.98,2.65
801712,玻璃玻纤,2026-01-08,11814.65,7.59,0.76,7.21,35.6,2.23,12.67,0.4,1191.41,79.43,1.05
801713,装修建材,2026-01-08,5379.49,6.63,2.16,5.16,41.51,2.11,16.1,0.28,1473.43,42.1,3.74
801721,房屋建设Ⅱ,2026-01-08,3306.86,4.53,1.27,2.51,7.22,0.52,10.3,0.1,860.08,107.51,3.21
801161,电力,2026-01-08,3231.28,33.12,0.33,2.68,19.32,1.58,8.31,0.96,9757.24,95.66,2.14
801216,体育Ⅱ,2026-01-08,1833.49,0.18,-0.02,2.19,596.25,3.5,12.21,0.01,79.84,39.92,0.17
801724,专业工程,2026-01-08,2017.45,12.51,2.11,5.14,20.89,1.24,19.75,0.51,1817.79,46.61,1.51
801726,工程咨询服务Ⅱ,2026-01-08,2288.8,4.59,3.1,6.2,38.56,2.02,20.6,0.32,1016.69,24.8,0.83
801731,电机Ⅱ,2026-01-08,16815.13,5.1,0.43,7.17,69.18,4.44,32.91,0.49,1532.99,61.32,0.5
801733,其他电源设备Ⅱ,2026-01-08,40782.39,14.45,1.56,9.71,69.76,3.48,49.91,1.21,2789.83,96.2,0.41
801736,风电设备,2026-01-08,2969.83,14.13,4.29,9.96,49.32,2.3,37.09,1.26,2522.54,86.98,0.56
801952,焦炭Ⅱ,2026-01-08,1491.84,7.41,-1.09,10.03,,1.51,4.19,0.13,320.32,45.76,0.46
801741,航天装备Ⅱ,2026-01-08,41029.57,9.23,4.93,23.3,659.09,7.38,60.05,1.74,1696.6,212.07,0.09
